EstudianteID,Nombre,FechaIngreso,Genero,Ciudad,anio_x,InscripcionID,CarreraID,NotaFinal,SemestreActual,anio_y
11612,Estudiante_11612,2022-07-21,f,Santa Cruz de la Sierra,2022,11612,1,66.0,1,2024
11613,Estudiante_11613,2020-09-25,m,Santa Cruz de la Sierra,2020,11613,1,60.0,7,2024
11614,Estudiante_11614,2022-09-16,m,Cochabamba,2022,11614,2,83.0,7,2024
11615,Estudiante_11615,2022-05-25,m,Santa Cruz de la Sierra,2022,11615,4,66.0,3,2024
11616,Estudiante_11616,2023-12-28,f,Cochabamba,2023,11616,1,99.0,8,2024
11617,Estudiante_11617,2023-02-09,f,Cochabamba,2023,11617,3,66.0,1,2024
11618,Estudiante_11618,2023-02-08,m,La Paz,2023,11618,1,66.0,5,2024
11619,Estudiante_11619,2020-02-03,f,Santa Cruz de la Sierra,2020,11619,1,61.0,2,2024
11620,Estudiante_11620,2020-08-23,m,Santa Cruz de la Sierra,2020,11620,4,65.0,5,2024
11621,Estudiante_11621,2020-09-08,m,Cochabamba,2020,11621,1,82.0,4,2024
11622,Estudiante_11622,2022-04-29,m,Cochabamba,2022,11622,1,66.0,8,2024
11623,Estudiante_11623,2022-10-15,m,La Paz,2022,11623,1,58.0,1,2024
11624,Estudiante_11624,2023-04-06,f,Tarija,2023,11624,2,86.0,1,2024
11625,Estudiante_11625,2020-03-20,m,La Paz,2020,11625,2,60.0,1,2024
11626,Estudiante_11626,2023-08-02,f,Santa Cruz de la Sierra,2023,11626,1,66.0,2,2024
11627,Estudiante_11627,2021-11-11,f,Cochabamba,2021,11627,4,21.0,4,2024
11628,Estudiante_11628,2021-10-11,f,Santa Cruz de la Sierra,2021,11628,1,66.0,1,2024
11629,Estudiante_11629,2022-12-20,f,Santa Cruz de la Sierra,2022,11629,2,66.0,7,2024
11630,Estudiante_11630,2023-10-03,f,Cochabamba,2023,11630,5,93.0,5,2024
11631,Estudiante_11631,2020-02-13,f,Santa Cruz de la Sierra,2020,11631,4,66.0,6,2024
11632,Estudiante_11632,2021-11-23,m,Sucre,2021,11632,1,29.0,1,2024
11633,Estudiante_11633,2021-06-29,f,Santa Cruz de la Sierra,2021,11633,1,36.0,8,2024
11634,Estudiante_11634,2020-11-17,f,Santa Cruz de la Sierra,2020,11634,4,66.0,2,2024
11635,Estudiante_11635,2022-03-01,f,La Paz,2022,11635,1,51.0,10,2024
11636,Estudiante_11636,2021-11-30,m,Cochabamba,2021,11636,2,59.0,10,2024
11637,Estudiante_11637,2022-07-16,f,La Paz,2022,11637,5,97.0,7,2024
11638,Estudiante_11638,2023-11-10,m,Cochabamba,2023,11638,1,66.0,6,2024
11639,Estudiante_11639,2023-02-22,f,Santa Cruz de la Sierra,2023,11639,1,76.0,10,2024
11640,Estudiante_11640,2020-11-07,m,Santa Cruz de la Sierra,2020,11640,2,80.0,7,2024
11641,Estudiante_11641,2020-06-16,m,Sucre,2020,11641,2,22.0,5,2024
11642,Estudiante_11642,2022-01-06,f,La Paz,2022,11642,4,83.0,4,2024
11643,Estudiante_11643,2020-08-12,m,Sucre,2020,11643,4,85.0,6,2024
11644,Estudiante_11644,2023-06-06,f,La Paz,2023,11644,1,95.0,6,2024
11645,Estudiante_11645,2022-04-13,m,Cochabamba,2022,11645,4,79.0,2,2024
11646,Estudiante_11646,2022-08-13,f,Santa Cruz de la Sierra,2022,11646,1,60.0,7,2024
11647,Estudiante_11647,2023-03-27,m,Santa Cruz de la Sierra,2023,11647,4,25.0,8,2024
11648,Estudiante_11648,2023-05-02,f,La Paz,2023,11648,1,71.0,5,2024
11649,Estudiante_11649,2023-06-12,f,Santa Cruz de la Sierra,2023,11649,2,52.0,6,2024
11650,Estudiante_11650,2021-12-08,m,Sucre,2021,11650,5,81.0,7,2024
11651,Estudiante_11651,2022-08-06,f,Santa Cruz de la Sierra,2022,11651,1,57.0,1,2024
11652,Estudiante_11652,2023-07-01,f,Cochabamba,2023,11652,5,66.0,1,2024
11653,Estudiante_11653,2023-07-08,f,La Paz,2023,11653,3,66.0,3,2024
11654,Estudiante_11654,2023-05-19,m,Cochabamba,2023,11654,1,28.0,8,2024
11655,Estudiante_11655,2021-07-07,m,Santa Cruz de la Sierra,2021,11655,2,66.0,3,2024
11656,Estudiante_11656,2021-03-08,f,La Paz,2021,11656,1,51.0,7,2024
11657,Estudiante_11657,2021-01-10,f,La Paz,2021,11657,2,53.0,6,2024
11658,Estudiante_11658,2021-07-03,f,Cochabamba,2021,11658,1,84.0,9,2024
11659,Estudiante_11659,2021-09-26,f,Santa Cruz de la Sierra,2021,11659,4,63.0,1,2024
11660,Estudiante_11660,2020-01-22,f,Cochabamba,2020,11660,1,66.0,6,2024
11661,Estudiante_11661,2021-04-21,m,Cochabamba,2021,11661,1,63.0,6,2024
11662,Estudiante_11662,2023-06-24,m,La Paz,2023,11662,4,66.0,3,2024
11663,Estudiante_11663,2022-01-01,m,Santa Cruz de la Sierra,2022,11663,1,66.0,3,2024
11664,Estudiante_11664,2020-08-12,f,Santa Cruz de la Sierra,2020,11664,4,72.0,3,2024
11665,Estudiante_11665,2023-07-20,f,La Paz,2023,11665,1,64.0,6,2024
11666,Estudiante_11666,2021-02-23,m,Sucre,2021,11666,3,75.0,6,2024
11667,Estudiante_11667,2023-10-09,m,La Paz,2023,11667,2,70.0,6,2024
11668,Estudiante_11668,2021-07-07,f,Cochabamba,2021,11668,2,66.0,3,2024
11669,Estudiante_11669,2020-08-19,f,Santa Cruz de la Sierra,2020,11669,4,83.0,7,2024
11670,Estudiante_11670,2020-06-22,m,Santa Cruz de la Sierra,2020,11670,1,58.0,5,2024
11671,Estudiante_11671,2022-11-28,f,Santa Cruz de la Sierra,2022,11671,5,62.0,7,2024
11672,Estudiante_11672,2023-11-27,m,La Paz,2023,11672,1,52.0,4,2024
11673,Estudiante_11673,2022-08-18,m,Cochabamba,2022,11673,4,64.0,8,2024
11674,Estudiante_11674,2020-08-30,f,La Paz,2020,11674,2,67.0,4,2024
11675,Estudiante_11675,2023-04-15,f,Cochabamba,2023,11675,1,53.0,8,2024
11676,Estudiante_11676,2022-10-10,m,Sucre,2022,11676,5,70.0,9,2024
11677,Estudiante_11677,2022-04-30,f,La Paz,2022,11677,5,88.0,7,2024
11678,Estudiante_11678,2020-01-26,f,Santa Cruz de la Sierra,2020,11678,5,64.0,5,2024
11679,Estudiante_11679,2021-12-17,m,Santa Cruz de la Sierra,2021,11679,2,54.0,5,2024
11680,Estudiante_11680,2020-03-25,f,Cochabamba,2020,11680,2,66.0,7,2024
11681,Estudiante_11681,2022-01-25,f,La Paz,2022,11681,5,70.0,7,2024
11682,Estudiante_11682,2020-07-30,f,Santa Cruz de la Sierra,2020,11682,2,40.0,1,2024
11683,Estudiante_11683,2020-02-16,m,Sucre,2020,11683,2,62.0,4,2024
11684,Estudiante_11684,2021-01-07,m,Cochabamba,2021,11684,3,70.0,5,2024
11685,Estudiante_11685,2022-01-08,m,Santa Cruz de la Sierra,2022,11685,4,82.0,8,2024
11686,Estudiante_11686,2020-08-01,m,La Paz,2020,11686,2,90.0,9,2024
11687,Estudiante_11687,2020-06-21,m,Cochabamba,2020,11687,2,64.0,8,2024
11688,Estudiante_11688,2020-10-01,m,Sucre,2020,11688,4,72.0,9,2024
11689,Estudiante_11689,2021-03-04,f,Cochabamba,2021,11689,3,64.0,1,2024
11690,Estudiante_11690,2022-12-06,m,Santa Cruz de la Sierra,2022,11690,1,97.0,7,2024
11691,Estudiante_11691,2023-05-24,f,La Paz,2023,11691,2,53.0,2,2024
11692,Estudiante_11692,2020-09-02,m,Santa Cruz de la Sierra,2020,11692,3,62.0,10,2024
11693,Estudiante_11693,2020-05-18,f,La Paz,2020,11693,2,53.0,5,2024
11694,Estudiante_11694,2021-06-27,m,La Paz,2021,11694,1,66.0,2,2024
11695,Estudiante_11695,2020-06-04,f,La Paz,2020,11695,1,55.0,6,2024
11696,Estudiante_11696,2022-01-08,m,Tarija,2022,11696,2,69.0,2,2024
11697,Estudiante_11697,2023-11-27,f,Santa Cruz de la Sierra,2023,11697,3,93.0,7,2024
11698,Estudiante_11698,2021-07-19,f,Santa Cruz de la Sierra,2021,11698,1,55.0,3,2024
11699,Estudiante_11699,2020-06-22,f,Cochabamba,2020,11699,5,22.0,9,2024
11700,Estudiante_11700,2021-09-05,m,Santa Cruz de la Sierra,2021,11700,1,77.0,4,2024
11701,Estudiante_11701,2020-02-23,f,Tarija,2020,11701,4,56.0,9,2024
11702,Estudiante_11702,2021-11-18,f,Tarija,2021,11702,1,66.0,3,2024
11703,Estudiante_11703,2021-07-07,f,Santa Cruz de la Sierra,2021,11703,1,65.0,3,2024
11704,Estudiante_11704,2022-05-08,m,Tarija,2022,11704,1,29.0,8,2024
11705,Estudiante_11705,2020-02-25,f,La Paz,2020,11705,2,62.0,9,2024
11706,Estudiante_11706,2020-09-04,m,La Paz,2020,11706,4,66.0,4,2024
11707,Estudiante_11707,2023-05-11,f,Tarija,2023,11707,5,62.0,6,2024
11708,Estudiante_11708,2023-12-25,f,Sucre,2023,11708,1,81.0,7,2024
11709,Estudiante_11709,2021-12-26,m,Santa Cruz de la Sierra,2021,11709,3,79.0,10,2024
11710,Estudiante_11710,2020-08-19,f,La Paz,2020,11710,2,66.0,9,2024
11711,Estudiante_11711,2021-07-17,f,La Paz,2021,11711,3,81.0,9,2024
11712,Estudiante_11712,2023-03-17,f,Santa Cruz de la Sierra,2023,11712,1,65.0,4,2024
11713,Estudiante_11713,2023-12-10,f,Cochabamba,2023,11713,1,60.0,7,2024
11714,Estudiante_11714,2021-05-16,m,Santa Cruz de la Sierra,2021,11714,2,65.0,6,2024
11715,Estudiante_11715,2021-09-12,f,Cochabamba,2021,11715,2,96.0,2,2024
11716,Estudiante_11716,2022-08-27,m,La Paz,2022,11716,4,66.0,1,2024
11717,Estudiante_11717,2020-08-11,f,La Paz,2020,11717,1,79.0,9,2024
11718,Estudiante_11718,2022-07-01,m,Sucre,2022,11718,1,21.0,3,2024
11719,Estudiante_11719,2022-04-11,f,Cochabamba,2022,11719,4,57.0,9,2024
11720,Estudiante_11720,2020-03-02,f,La Paz,2020,11720,2,69.0,3,2024
11721,Estudiante_11721,2022-10-18,m,La Paz,2022,11721,1,52.0,7,2024
11722,Estudiante_11722,2021-07-19,m,La Paz,2021,11722,2,61.0,5,2024
11723,Estudiante_11723,2022-05-13,f,La Paz,2022,11723,2,54.0,6,2024
11724,Estudiante_11724,2023-05-12,f,La Paz,2023,11724,1,21.0,9,2024
11725,Estudiante_11725,2023-07-23,m,La Paz,2023,11725,4,55.0,10,2024
11726,Estudiante_11726,2020-04-23,f,Santa Cruz de la Sierra,2020,11726,2,87.0,8,2024
11727,Estudiante_11727,2022-08-04,f,Santa Cruz de la Sierra,2022,11727,1,72.0,3,2024
11728,Estudiante_11728,2021-06-13,f,Santa Cruz de la Sierra,2021,11728,2,95.0,10,2024
11729,Estudiante_11729,2023-02-05,f,Santa Cruz de la Sierra,2023,11729,4,66.0,5,2024
11730,Estudiante_11730,2020-03-18,m,La Paz,2020,11730,3,55.0,1,2024
11731,Estudiante_11731,2022-02-21,m,Sucre,2022,11731,2,70.0,10,2024
11732,Estudiante_11732,2021-06-28,f,Santa Cruz de la Sierra,2021,11732,2,63.0,9,2024
11733,Estudiante_11733,2022-10-30,f,Cochabamba,2022,11733,2,66.0,6,2024
11734,Estudiante_11734,2022-12-24,f,La Paz,2022,11734,2,79.0,7,2024
11735,Estudiante_11735,2021-09-08,f,Santa Cruz de la Sierra,2021,11735,1,67.0,10,2024
11736,Estudiante_11736,2020-04-24,m,Cochabamba,2020,11736,4,97.0,4,2024
11737,Estudiante_11737,2023-08-09,m,La Paz,2023,11737,1,52.0,1,2024
11738,Estudiante_11738,2023-01-02,m,Santa Cruz de la Sierra,2023,11738,3,74.0,7,2024
11739,Estudiante_11739,2020-04-09,m,Santa Cruz de la Sierra,2020,11739,1,66.0,2,2024
11740,Estudiante_11740,2022-01-07,m,La Paz,2022,11740,2,59.0,10,2024
11741,Estudiante_11741,2023-06-12,m,La Paz,2023,11741,1,46.0,4,2024
11742,Estudiante_11742,2022-05-14,m,La Paz,2022,11742,5,59.0,10,2024
11743,Estudiante_11743,2021-03-09,f,Sucre,2021,11743,1,52.0,9,2024
11744,Estudiante_11744,2020-09-28,m,La Paz,2020,11744,2,59.0,5,2024
11745,Estudiante_11745,2023-11-12,f,Santa Cruz de la Sierra,2023,11745,2,63.0,7,2024
11746,Estudiante_11746,2023-03-23,m,Sucre,2023,11746,4,53.0,4,2024
11747,Estudiante_11747,2023-11-14,m,Cochabamba,2023,11747,5,64.0,1,2024
11748,Estudiante_11748,2022-09-14,m,Santa Cruz de la Sierra,2022,11748,2,29.0,2,2024
11749,Estudiante_11749,2020-09-03,m,La Paz,2020,11749,4,58.0,10,2024
11750,Estudiante_11750,2020-06-25,m,Santa Cruz de la Sierra,2020,11750,3,93.0,8,2024
11751,Estudiante_11751,2023-05-20,f,Santa Cruz de la Sierra,2023,11751,5,60.0,3,2024
11752,Estudiante_11752,2020-03-24,f,Santa Cruz de la Sierra,2020,11752,2,67.0,8,2024
11753,Estudiante_11753,2020-03-27,f,Tarija,2020,11753,4,56.0,8,2024
11754,Estudiante_11754,2023-04-26,m,Santa Cruz de la Sierra,2023,11754,5,63.0,5,2024
11755,Estudiante_11755,2022-01-13,f,La Paz,2022,11755,2,66.0,6,2024
11756,Estudiante_11756,2020-09-26,m,Sucre,2020,11756,1,58.0,10,2024
11757,Estudiante_11757,2021-03-20,m,Tarija,2021,11757,3,54.0,8,2024
11758,Estudiante_11758,2020-05-31,m,La Paz,2020,11758,1,76.0,2,2024
11759,Estudiante_11759,2023-02-26,f,La Paz,2023,11759,1,44.0,9,2024
11760,Estudiante_11760,2021-04-23,m,Cochabamba,2021,11760,3,94.0,6,2024
11761,Estudiante_11761,2020-06-05,f,La Paz,2020,11761,3,85.0,8,2024
11762,Estudiante_11762,2021-11-14,f,Santa Cruz de la Sierra,2021,11762,4,87.0,10,2024
11763,Estudiante_11763,2022-02-19,f,Cochabamba,2022,11763,4,66.0,6,2024
11764,Estudiante_11764,2022-07-31,m,La Paz,2022,11764,1,74.0,4,2024
11766,Estudiante_11766,2023-11-25,f,Sucre,2023,11766,1,53.0,5,2024
11767,Estudiante_11767,2021-09-08,m,Santa Cruz de la Sierra,2021,11767,1,49.0,9,2024
11768,Estudiante_11768,2020-11-08,f,Cochabamba,2020,11768,1,86.0,9,2024
11769,Estudiante_11769,2022-07-11,f,La Paz,2022,11769,2,54.0,3,2024
11770,Estudiante_11770,2022-09-22,f,La Paz,2022,11770,2,68.0,7,2024
11771,Estudiante_11771,2021-11-06,m,Cochabamba,2021,11771,1,91.0,8,2024
11772,Estudiante_11772,2022-11-14,f,La Paz,2022,11772,2,70.0,1,2024
11773,Estudiante_11773,2023-09-30,f,La Paz,2023,11773,4,88.0,2,2024
11774,Estudiante_11774,2022-03-17,m,La Paz,2022,11774,4,66.0,3,2024
11775,Estudiante_11775,2020-06-17,f,Santa Cruz de la Sierra,2020,11775,2,77.0,3,2024
11776,Estudiante_11776,2022-10-31,m,La Paz,2022,11776,2,67.0,3,2024
11777,Estudiante_11777,2022-05-28,f,Sucre,2022,11777,4,70.0,8,2024
11778,Estudiante_11778,2021-05-27,f,Cochabamba,2021,11778,1,66.0,9,2024
11779,Estudiante_11779,2021-06-05,m,Tarija,2021,11779,1,95.0,5,2024
11780,Estudiante_11780,2020-11-25,m,La Paz,2020,11780,2,63.0,3,2024
11781,Estudiante_11781,2023-03-22,f,Sucre,2023,11781,4,59.0,3,2024
11782,Estudiante_11782,2023-10-28,f,Tarija,2023,11782,4,63.0,8,2024
11783,Estudiante_11783,2023-11-23,f,Santa Cruz de la Sierra,2023,11783,1,85.0,3,2024
11784,Estudiante_11784,2020-10-24,f,Sucre,2020,11784,4,66.0,9,2024
11785,Estudiante_11785,2020-04-28,f,Sucre,2020,11785,5,59.0,8,2024
11786,Estudiante_11786,2023-01-29,m,Santa Cruz de la Sierra,2023,11786,2,70.0,9,2024
11787,Estudiante_11787,2023-03-10,f,La Paz,2023,11787,5,85.0,8,2024
11788,Estudiante_11788,2020-01-19,f,Santa Cruz de la Sierra,2020,11788,3,70.0,6,2024
11789,Estudiante_11789,2022-07-08,f,La Paz,2022,11789,1,79.0,1,2024
11790,Estudiante_11790,2022-01-21,f,La Paz,2022,11790,2,66.0,9,2024
11791,Estudiante_11791,2020-09-08,f,Cochabamba,2020,11791,2,56.0,4,2024
11792,Estudiante_11792,2022-06-24,f,Cochabamba,2022,11792,3,65.0,9,2024
11793,Estudiante_11793,2022-03-20,f,Santa Cruz de la Sierra,2022,11793,1,86.0,6,2024
11794,Estudiante_11794,2023-11-11,m,Sucre,2023,11794,1,61.0,6,2024
11795,Estudiante_11795,2021-05-18,m,Tarija,2021,11795,2,100.0,7,2024
11796,Estudiante_11796,2023-01-30,m,Santa Cruz de la Sierra,2023,11796,3,60.0,6,2024
11797,Estudiante_11797,2021-12-26,f,Santa Cruz de la Sierra,2021,11797,2,80.0,9,2024
11798,Estudiante_11798,2020-04-14,f,La Paz,2020,11798,1,78.0,5,2024
11799,Estudiante_11799,2021-04-12,f,La Paz,2021,11799,5,66.0,3,2024
11800,Estudiante_11800,2020-03-19,f,Santa Cruz de la Sierra,2020,11800,3,75.0,1,2024
11801,Estudiante_11801,2023-10-26,m,Tarija,2023,11801,4,66.0,2,2024
11802,Estudiante_11802,2022-11-24,m,Santa Cruz de la Sierra,2022,11802,1,48.0,4,2024
11803,Estudiante_11803,2021-12-28,m,La Paz,2021,11803,1,81.0,7,2024
11804,Estudiante_11804,2021-01-14,m,Cochabamba,2021,11804,3,59.0,4,2024
11805,Estudiante_11805,2022-04-14,f,Santa Cruz de la Sierra,2022,11805,2,57.0,8,2024
11806,Estudiante_11806,2022-11-27,m,Cochabamba,2022,11806,2,58.0,1,2024
11807,Estudiante_11807,2022-02-10,f,La Paz,2022,11807,4,97.0,7,2024
11808,Estudiante_11808,2022-04-01,m,Cochabamba,2022,11808,1,72.0,10,2024
11809,Estudiante_11809,2020-11-24,f,La Paz,2020,11809,4,66.0,6,2024
11810,Estudiante_11810,2022-06-02,f,La Paz,2022,11810,3,62.0,5,2024
11811,Estudiante_11811,2023-08-19,m,Cochabamba,2023,11811,4,63.0,10,2024
11812,Estudiante_11812,2022-03-30,f,Santa Cruz de la Sierra,2022,11812,4,55.0,4,2024
11813,Estudiante_11813,2021-03-28,m,La Paz,2021,11813,2,30.0,8,2024
11814,Estudiante_11814,2022-05-03,m,Cochabamba,2022,11814,4,51.0,7,2024
11815,Estudiante_11815,2023-04-03,f,La Paz,2023,11815,4,55.0,10,2024
11816,Estudiante_11816,2021-04-14,f,Cochabamba,2021,11816,5,93.0,9,2024
11817,Estudiante_11817,2020-08-16,f,La Paz,2020,11817,3,42.0,6,2024
11818,Estudiante_11818,2023-01-21,f,La Paz,2023,11818,4,86.0,3,2024
11819,Estudiante_11819,2020-09-28,f,Santa Cruz de la Sierra,2020,11819,2,66.0,1,2024
11820,Estudiante_11820,2022-01-30,m,Cochabamba,2022,11820,1,66.0,7,2024
11821,Estudiante_11821,2021-12-27,f,Cochabamba,2021,11821,1,45.0,2,2024
11822,Estudiante_11822,2020-06-15,f,La Paz,2020,11822,5,67.0,4,2024
11823,Estudiante_11823,2021-02-25,m,La Paz,2021,11823,2,65.0,10,2024
11824,Estudiante_11824,2020-02-06,m,Tarija,2020,11824,4,78.0,5,2024
11825,Estudiante_11825,2022-07-18,m,Cochabamba,2022,11825,3,81.0,3,2024
11826,Estudiante_11826,2022-02-11,f,Tarija,2022,11826,3,63.0,10,2024
11827,Estudiante_11827,2023-07-19,f,Cochabamba,2023,11827,3,66.0,5,2024
11828,Estudiante_11828,2021-08-12,m,Santa Cruz de la Sierra,2021,11828,4,45.0,2,2024
11829,Estudiante_11829,2021-03-29,m,La Paz,2021,11829,1,53.0,10,2024
11830,Estudiante_11830,2022-05-01,f,Santa Cruz de la Sierra,2022,11830,5,65.0,4,2024
11831,Estudiante_11831,2021-05-01,m,Santa Cruz de la Sierra,2021,11831,1,70.0,7,2024
11832,Estudiante_11832,2023-08-18,m,Cochabamba,2023,11832,1,66.0,9,2024
11833,Estudiante_11833,2021-09-12,f,Santa Cruz de la Sierra,2021,11833,2,79.0,1,2024
11834,Estudiante_11834,2023-07-01,f,Santa Cruz de la Sierra,2023,11834,5,91.0,8,2024
11835,Estudiante_11835,2022-12-03,f,La Paz,2022,11835,1,66.0,2,2024
11836,Estudiante_11836,2022-12-13,m,Cochabamba,2022,11836,2,58.0,8,2024
11837,Estudiante_11837,2023-05-29,f,Santa Cruz de la Sierra,2023,11837,1,38.0,9,2024
11838,Estudiante_11838,2023-03-07,f,La Paz,2023,11838,1,42.0,7,2024
11839,Estudiante_11839,2021-10-14,m,Sucre,2021,11839,1,66.0,2,2024
11840,Estudiante_11840,2020-02-10,f,Sucre,2020,11840,2,93.0,2,2024
11841,Estudiante_11841,2021-09-15,m,La Paz,2021,11841,1,66.0,1,2024
11842,Estudiante_11842,2020-08-09,f,Cochabamba,2020,11842,5,56.0,6,2024
11843,Estudiante_11843,2023-04-04,m,Santa Cruz de la Sierra,2023,11843,4,95.0,5,2024
11844,Estudiante_11844,2022-02-11,f,La Paz,2022,11844,5,98.0,9,2024
11845,Estudiante_11845,2022-10-24,f,La Paz,2022,11845,2,84.0,2,2024
11846,Estudiante_11846,2023-06-27,m,Santa Cruz de la Sierra,2023,11846,1,100.0,6,2024
11847,Estudiante_11847,2020-08-14,f,Cochabamba,2020,11847,2,66.0,4,2024
11848,Estudiante_11848,2021-05-15,m,Santa Cruz de la Sierra,2021,11848,1,30.0,9,2024
11849,Estudiante_11849,2022-10-26,m,La Paz,2022,11849,1,52.0,7,2024
11850,Estudiante_11850,2023-11-01,f,La Paz,2023,11850,1,83.0,8,2024
11851,Estudiante_11851,2020-08-27,f,Santa Cruz de la Sierra,2020,11851,5,88.0,7,2024
11852,Estudiante_11852,2021-04-07,m,Santa Cruz de la Sierra,2021,11852,1,79.0,7,2024
11853,Estudiante_11853,2023-05-14,m,La Paz,2023,11853,1,21.0,7,2024
11854,Estudiante_11854,2020-01-15,m,Santa Cruz de la Sierra,2020,11854,1,66.0,1,2024
11855,Estudiante_11855,2020-07-12,m,Santa Cruz de la Sierra,2020,11855,5,68.0,6,2024
11856,Estudiante_11856,2021-09-25,f,Santa Cruz de la Sierra,2021,11856,3,53.0,2,2024
11857,Estudiante_11857,2020-11-22,f,Santa Cruz de la Sierra,2020,11857,2,60.0,2,2024
11858,Estudiante_11858,2022-03-15,f,La Paz,2022,11858,1,90.0,10,2024
11859,Estudiante_11859,2021-12-01,m,Santa Cruz de la Sierra,2021,11859,2,72.0,8,2024
11860,Estudiante_11860,2023-06-27,m,La Paz,2023,11860,5,52.0,6,2024
11861,Estudiante_11861,2023-07-21,f,Cochabamba,2023,11861,1,85.0,4,2024
11862,Estudiante_11862,2022-03-02,f,Sucre,2022,11862,1,66.0,6,2024
11863,Estudiante_11863,2021-12-07,f,La Paz,2021,11863,3,51.0,9,2024
11864,Estudiante_11864,2021-09-14,m,La Paz,2021,11864,1,95.0,10,2024
11865,Estudiante_11865,2020-02-21,f,La Paz,2020,11865,1,53.0,9,2024
11866,Estudiante_11866,2020-03-02,f,La Paz,2020,11866,2,52.0,8,2024
11867,Estudiante_11867,2020-02-13,m,Santa Cruz de la Sierra,2020,11867,1,77.0,7,2024
11868,Estudiante_11868,2022-03-26,m,Santa Cruz de la Sierra,2022,11868,3,64.0,7,2024
11869,Estudiante_11869,2022-06-06,f,Santa Cruz de la Sierra,2022,11869,1,75.0,9,2024
11870,Estudiante_11870,2020-08-28,m,Cochabamba,2020,11870,2,62.0,10,2024
11871,Estudiante_11871,2023-04-16,f,Cochabamba,2023,11871,2,40.0,8,2024
11872,Estudiante_11872,2021-03-06,m,La Paz,2021,11872,2,56.0,8,2024
11873,Estudiante_11873,2021-06-06,m,Santa Cruz de la Sierra,2021,11873,4,91.0,10,2024
11874,Estudiante_11874,2020-07-03,m,Santa Cruz de la Sierra,2020,11874,1,96.0,4,2024
11875,Estudiante_11875,2022-09-08,m,Cochabamba,2022,11875,1,90.0,2,2024
11876,Estudiante_11876,2020-05-02,f,Santa Cruz de la Sierra,2020,11876,5,85.0,10,2024
11877,Estudiante_11877,2021-07-26,m,Santa Cruz de la Sierra,2021,11877,2,78.0,5,2024
11878,Estudiante_11878,2022-01-24,f,Sucre,2022,11878,1,93.0,3,2024
11879,Estudiante_11879,2022-05-02,f,La Paz,2022,11879,1,92.0,6,2024
11880,Estudiante_11880,2021-05-25,f,La Paz,2021,11880,3,100.0,7,2024
11881,Estudiante_11881,2022-03-01,f,La Paz,2022,11881,1,66.0,3,2024
11882,Estudiante_11882,2022-04-13,m,Cochabamba,2022,11882,1,66.0,1,2024
11883,Estudiante_11883,2023-06-05,m,Santa Cruz de la Sierra,2023,11883,1,56.0,10,2024
11884,Estudiante_11884,2023-11-09,f,Cochabamba,2023,11884,4,61.0,3,2024
11885,Estudiante_11885,2020-07-16,m,Cochabamba,2020,11885,2,94.0,7,2024
11886,Estudiante_11886,2022-09-21,f,Santa Cruz de la Sierra,2022,11886,3,56.0,10,2024
11887,Estudiante_11887,2021-06-01,f,Sucre,2021,11887,4,70.0,1,2024
11888,Estudiante_11888,2022-08-15,f,Sucre,2022,11888,1,78.0,8,2024
11889,Estudiante_11889,2022-09-22,m,La Paz,2022,11889,4,59.0,1,2024
11890,Estudiante_11890,2023-08-04,m,La Paz,2023,11890,2,53.0,6,2024
11891,Estudiante_11891,2020-12-29,f,Tarija,2020,11891,4,66.0,3,2024
11892,Estudiante_11892,2023-09-04,f,Santa Cruz de la Sierra,2023,11892,2,47.0,4,2024
11893,Estudiante_11893,2022-12-14,f,Santa Cruz de la Sierra,2022,11893,5,54.0,7,2024
11894,Estudiante_11894,2022-07-07,m,La Paz,2022,11894,4,58.0,1,2024
11895,Estudiante_11895,2021-12-10,f,Santa Cruz de la Sierra,2021,11895,5,90.0,6,2024
11896,Estudiante_11896,2023-09-05,f,Sucre,2023,11896,4,66.0,8,2024
11897,Estudiante_11897,2023-07-15,f,Santa Cruz de la Sierra,2023,11897,1,20.0,9,2024
11898,Estudiante_11898,2021-08-10,m,Santa Cruz de la Sierra,2021,11898,1,52.0,5,2024
11899,Estudiante_11899,2020-05-31,f,Cochabamba,2020,11899,1,52.0,5,2024
11900,Estudiante_11900,2020-04-23,m,Santa Cruz de la Sierra,2020,11900,4,55.0,4,2024
11901,Estudiante_11901,2023-06-09,f,Santa Cruz de la Sierra,2023,11901,1,52.0,10,2024
11902,Estudiante_11902,2022-03-25,f,Santa Cruz de la Sierra,2022,11902,3,89.0,9,2024
11903,Estudiante_11903,2022-05-23,f,Cochabamba,2022,11903,1,55.0,8,2024
11904,Estudiante_11904,2021-05-23,f,Cochabamba,2021,11904,4,66.0,1,2024
11905,Estudiante_11905,2021-04-18,f,Santa Cruz de la Sierra,2021,11905,3,66.0,2,2024
11906,Estudiante_11906,2020-05-20,m,Santa Cruz de la Sierra,2020,11906,4,70.0,4,2024
11907,Estudiante_11907,2021-06-18,f,Tarija,2021,11907,2,54.0,7,2024
11908,Estudiante_11908,2021-03-31,f,Santa Cruz de la Sierra,2021,11908,5,83.0,9,2024
11909,Estudiante_11909,2023-02-23,f,Cochabamba,2023,11909,4,69.0,9,2024
11910,Estudiante_11910,2022-05-01,f,Sucre,2022,11910,1,38.0,1,2024
11912,Estudiante_11912,2022-04-12,m,Cochabamba,2022,11912,2,76.0,5,2024
